006081,海富通电子传媒股票A,HFTDZCMGPA,2021-12-07,3.5019,3.5019,-3.54,-7.21,0.32,7.06,45.13,62.79,161.61,,54.28,250.19,2018-12-26,1,77.7762,1.50%,0.15%,1,0.15%,1,
164304,新华中证环保产业指数,XHZZHBCYZS,2021-12-07,1.7080,1.7080,-1.09,-3.69,-1.24,2.03,40.99,71.49,143.77,156.74,50.62,96.05,2014-09-11,1,77.5959,1.00%,0.10%,1,0.10%,1,55.87
006533,易方达科融混合,YFDKRHH,2021-12-07,3.2379,3.2379,-2.11,-2.81,5.13,-2.48,39.85,69.91,180.51,,55.06,223.79,2019-03-26,1,77.3254,1.50%,0.15%,1,0.15%,1,
005119,银华智荟内在价值灵活配置,YHZHNZJZLHPZ,2021-12-07,2.4835,2.4835,-3.55,-7.23,4.92,-6.77,25.58,60.51,142.39,267.65,40.26,148.35,2017-09-28,1,76.8316,1.50%,0.15%,1,0.15%,1,
006080,海富通电子传媒股票C,HFTDZCMGPC,2021-12-07,3.3896,3.3896,-3.54,-7.22,0.25,6.85,44.55,61.50,157.49,,53.14,238.96,2018-12-26,1,76.3768,,0.00%,,,,
010963,信达澳银周期动力混合,XDAYZQDLHH,2021-12-07,1.7229,1.7229,0.20,-4.25,2.46,8.28,56.14,,,,72.29,72.29,2020-12-30,1,76.37,1.50%,0.15%,1,0.15%,1,
000739,平安新鑫先锋A,PAXXXFA,2021-12-07,3.1050,3.1050,-2.33,-5.74,5.50,0.68,48.28,66.85,172.61,259.37,52.73,210.50,2015-01-29,1,76.2831,1.20%,0.12%,1,0.12%,1,166.75
001811,中欧明睿新常态混合A,ZOMRXCTHHA,2021-12-07,3.5489,3.7999,-2.22,-5.45,-0.90,-0.81,29.43,67.01,151.52,273.81,51.53,335,2016-03-03,1,75.9005,1.50%,0.15%,1,0.15%,1,359.83
001515,平安新鑫先锋C,PAXXXFC,2021-12-07,3.0110,3.0110,-2.34,-5.76,5.46,0.57,47.96,66.17,170.53,255.07,52.15,69.83,2015-06-16,1,75.6383,,0.00%,,,,161.60
005765,中欧明睿新常态混合C,ZOMRXCTHHC,2021-12-07,3.4770,3.6440,-2.22,-5.46,-0.97,-1,28.92,65.73,147.47,264.71,50.39,225.64,2018-03-14,1,74.5058,,0.00%,,,,
519702,交银趋势混合A,JYQSHHA,2021-12-07,4.6203,5.1203,-0.33,-1.43,4.47,3.88,41.34,69.99,189.86,287.28,72.72,571.09,2010-12-22,1,74.1651,1.50%,0.15%,1,0.15%,1,277.17
008009,华商高端装备制造股票,HSGDZBZZGP,2021-12-07,2.8849,2.8849,-2.32,-3.95,0.91,3.41,43.92,64.16,,,50.88,188.49,2019-12-10,1,73.6607,1.50%,0.15%,1,0.15%,1,
004223,金信多策略精选灵活配置,JXDCLJXLHPZ,2021-12-07,1.9649,2.4912,-2.10,-5.64,4.78,-1.31,32.93,62.47,76.64,93.62,48.92,198.63,2017-06-08,1,73.6105,1.50%,0.15%,1,0.15%,1,
004812,中欧先进制造股票A,ZOXJZZGPA,2021-12-07,3.6625,3.6625,-1.03,-4.19,-4.09,-0.62,34.59,64.87,231,341.90,35.67,266.25,2018-01-19,1,73.5729,1.50%,0.15%,1,0.15%,1,
